countyfp,key,value,quarter,year.quarter,Name,Dem_Desc,edr,planning.region,mif
053,avgemp,907210,1,2017.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
053,avgemp,882640,1,2016.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
053,avgemp,866381,1,2015.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
053,avgemp,850022,1,2014.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
053,avgemp,839778,1,2013.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
053,avgemp,823323,1,2012.1,Hennepin,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
055,avgemp,4847,1,2021.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,5061,1,2020.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4978,1,2019.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4961,1,2018.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4985,1,2017.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4950,1,2016.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4795,1,2015.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4792,1,2014.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4828,1,2013.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
055,avgemp,4756,1,2012.1,Houston,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
057,avgemp,5474,1,2021.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5621,1,2020.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5704,1,2019.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5708,1,2018.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5610,1,2017.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5366,1,2016.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5289,1,2015.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5244,1,2014.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5269,1,2013.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
057,avgemp,5095,1,2012.1,Hubbard,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
059,avgemp,10930,1,2021.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,11173,1,2020.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10907,1,2019.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10833,1,2018.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10635,1,2017.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10762,1,2016.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10718,1,2015.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10827,1,2014.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10500,1,2013.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
059,avgemp,10054,1,2012.1,Isanti,Urban/town/rural mix,EDR 7E- East Central,Central,EC
061,avgemp,14986,1,2021.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15922,1,2020.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15780,1,2019.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15841,1,2018.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15361,1,2017.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15347,1,2016.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15845,1,2015.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15272,1,2014.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15142,1,2013.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
061,avgemp,15599,1,2012.1,Itasca,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
063,avgemp,4756,1,2021.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,4999,1,2020.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5078,1,2019.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5075,1,2018.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5123,1,2017.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5423,1,2016.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5613,1,2015.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5696,1,2014.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5557,1,2013.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
063,avgemp,5346,1,2012.1,Jackson,Town/rural mix,EDR 8 - Southwest,Southwest,SW
065,avgemp,3567,1,2021.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3763,1,2020.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3709,1,2019.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3701,1,2018.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3797,1,2017.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3843,1,2016.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3539,1,2015.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3620,1,2014.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3457,1,2013.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
065,avgemp,3589,1,2012.1,Kanabec,Urban/town/rural mix,EDR 7E- East Central,Central,EC
067,avgemp,21965,1,2021.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,23527,1,2020.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,23502,1,2019.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,23817,1,2018.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,23574,1,2017.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,22392,1,2016.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,22191,1,2015.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,22004,1,2014.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,21656,1,2013.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
067,avgemp,21895,1,2012.1,Kandiyohi,Town/rural mix,EDR 6E- Southwest Central,Central,SW
069,avgemp,1374,1,2021.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1465,1,2020.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1449,1,2019.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1452,1,2018.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1453,1,2017.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1415,1,2016.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1414,1,2015.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1439,1,2014.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1476,1,2013.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
069,avgemp,1428,1,2012.1,Kittson,Entirely rural,EDR 1 - Northwest,Northwest,NW
071,avgemp,4070,1,2021.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4334,1,2020.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4511,1,2019.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4379,1,2018.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4356,1,2017.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4473,1,2016.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4461,1,2015.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4704,1,2014.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4887,1,2013.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
071,avgemp,4906,1,2012.1,Koochiching,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
073,avgemp,2051,1,2021.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2185,1,2020.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2179,1,2019.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2156,1,2018.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2185,1,2017.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2197,1,2016.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2233,1,2015.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2262,1,2014.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2283,1,2013.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
073,avgemp,2360,1,2012.1,Lac qui Parle,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
075,avgemp,3582,1,2021.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,3778,1,2020.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,4007,1,2019.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,3917,1,2018.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,3936,1,2017.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,3430,1,2016.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,4021,1,2015.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,4012,1,2014.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,4066,1,2013.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
075,avgemp,4053,1,2012.1,Lake,Town/rural mix,EDR 3 - Arrowhead,Northeast,NE
077,avgemp,1684,1,2021.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1806,1,2020.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1775,1,2019.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1750,1,2018.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1717,1,2017.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1685,1,2016.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1675,1,2015.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1671,1,2014.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1606,1,2013.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
077,avgemp,1563,1,2012.1,Lake of the Woods,Entirely rural,EDR 2 - Headwaters,Northwest,NW
079,avgemp,7692,1,2021.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8437,1,2020.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8187,1,2019.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8074,1,2018.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8439,1,2017.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8467,1,2016.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,8355,1,2015.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,7976,1,2014.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,7635,1,2013.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
079,avgemp,7079,1,2012.1,Le Sueur,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
081,avgemp,1429,1,2021.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1487,1,2020.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1601,1,2019.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1633,1,2018.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1662,1,2017.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1665,1,2016.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1592,1,2015.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1647,1,2014.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1673,1,2013.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
081,avgemp,1690,1,2012.1,Lincoln,Entirely rural,EDR 8 - Southwest,Southwest,SW
083,avgemp,13214,1,2021.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,13766,1,2020.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,13989,1,2019.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14126,1,2018.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14360,1,2017.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14059,1,2016.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14368,1,2015.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14649,1,2014.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14358,1,2013.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
083,avgemp,14268,1,2012.1,Lyon,Town/rural mix,EDR 8 - Southwest,Southwest,SW
087,avgemp,1502,1,2021.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1835,1,2020.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1843,1,2019.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1882,1,2018.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1899,1,2017.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1914,1,2016.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1859,1,2015.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1910,1,2014.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1957,1,2013.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
087,avgemp,1935,1,2012.1,Mahnomen,Entirely rural,EDR 2 - Headwaters,Northwest,NW
089,avgemp,2065,1,2021.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2061,1,2020.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2033,1,2019.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2034,1,2018.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2099,1,2017.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2047,1,2016.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2115,1,2015.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2186,1,2014.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2174,1,2013.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
089,avgemp,2100,1,2012.1,Marshall,Urban/town/rural mix,EDR 1 - Northwest,Northwest,NW
091,avgemp,7769,1,2021.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8267,1,2020.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8381,1,2019.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8627,1,2018.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8726,1,2017.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8504,1,2016.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8352,1,2015.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8417,1,2014.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8533,1,2013.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
091,avgemp,8736,1,2012.1,Martin,Town/rural mix,EDR 9 - South Central,Southwest,SE
085,avgemp,15023,1,2021.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,15510,1,2020.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,15768,1,2019.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,16162,1,2018.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,16012,1,2017.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,16327,1,2016.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,16593,1,2015.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,15902,1,2014.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,15970,1,2013.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
085,avgemp,15725,1,2012.1,McLeod,Urban/town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,6884,1,2021.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7253,1,2020.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7300,1,2019.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7046,1,2018.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7110,1,2017.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7068,1,2016.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,7154,1,2015.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,6694,1,2014.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,6509,1,2013.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
093,avgemp,6471,1,2012.1,Meeker,Town/rural mix,EDR 6E- Southwest Central,Central,SW
095,avgemp,8923,1,2021.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9430,1,2020.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9545,1,2019.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9371,1,2018.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9442,1,2017.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9296,1,2016.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9173,1,2015.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9419,1,2014.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9225,1,2013.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
095,avgemp,9202,1,2012.1,Mille Lacs,Urban/town/rural mix,EDR 7E- East Central,Central,EC
097,avgemp,10096,1,2021.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10557,1,2020.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10387,1,2019.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10495,1,2018.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10561,1,2017.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10487,1,2016.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10287,1,2015.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10152,1,2014.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10513,1,2013.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
097,avgemp,10482,1,2012.1,Morrison,Town/rural mix,EDR 5 - North Central,Northwest,EC
099,avgemp,15553,1,2021.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16384,1,2020.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16050,1,2019.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16304,1,2018.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16298,1,2017.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16216,1,2016.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,15920,1,2015.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,15933,1,2014.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,16070,1,2013.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
099,avgemp,15990,1,2012.1,Mower,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
101,avgemp,2700,1,2021.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2705,1,2020.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2840,1,2019.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2848,1,2018.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2780,1,2017.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2841,1,2016.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2793,1,2015.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2756,1,2014.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2741,1,2013.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
101,avgemp,2777,1,2012.1,Murray,Entirely rural,EDR 8 - Southwest,Southwest,SW
103,avgemp,14315,1,2021.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,15151,1,2020.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,15071,1,2019.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,14916,1,2018.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,14198,1,2017.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,14234,1,2016.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,14143,1,2015.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,13812,1,2014.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,13465,1,2013.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
103,avgemp,13247,1,2012.1,Nicollet,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
105,avgemp,10162,1,2021.1,Nobles,Town/rural mix,EDR 8 - Southwest,Southwest,SW
105,avgemp,10510,1,2020.1,Nobles,Town/rural mix,EDR 8 - Southwest,Southwest,SW
105,avgemp,10269,1,2019.1,Nobles,Town/rural mix,EDR 8 - Southwest,Southwest,SW
105,avgemp,10364,1,2018.1,Nobles,Town/rural mix,EDR 8 - Southwest,Southwest,SW
