periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,sEmp
Q,U,C,27113,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,4222,1
Q,U,C,27115,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,7313,1
Q,U,C,27115,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,3073,1
Q,U,C,27115,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,4239,1
Q,U,C,27117,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,4129,1
Q,U,C,27117,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1824,1
Q,U,C,27117,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2306,1
Q,U,C,27119,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,12344,1
Q,U,C,27119,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,5736,1
Q,U,C,27119,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,6608,1
Q,U,C,27121,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,3770,1
Q,U,C,27121,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1689,1
Q,U,C,27121,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2082,1
Q,U,C,27123,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,315732,1
Q,U,C,27123,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,151705,1
Q,U,C,27123,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,164027,1
Q,U,C,27125,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,1047,1
Q,U,C,27125,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,483,1
Q,U,C,27125,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,564,1
Q,U,C,27127,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,6451,1
Q,U,C,27127,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,3019,1
Q,U,C,27127,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,3432,1
Q,U,C,27129,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,5871,1
Q,U,C,27129,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,2953,1
Q,U,C,27129,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2918,1
Q,U,C,27131,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,21518,1
Q,U,C,27131,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,10476,1
Q,U,C,27131,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,11041,1
Q,U,C,27133,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,3128,1
Q,U,C,27133,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1325,1
Q,U,C,27133,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,1803,1
Q,U,C,27135,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,8508,1
Q,U,C,27135,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,4491,1
Q,U,C,27135,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,4017,1
Q,U,C,27137,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,88540,1
Q,U,C,27137,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,41016,1
Q,U,C,27137,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,47523,1
Q,U,C,27139,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,37536,1
Q,U,C,27139,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,19516,1
Q,U,C,27139,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,18020,1
Q,U,C,27141,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,22455,1
Q,U,C,27141,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,10248,1
Q,U,C,27141,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,12207,1
Q,U,C,27143,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,4078,1
Q,U,C,27143,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1904,1
Q,U,C,27143,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2174,1
Q,U,C,27145,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,74643,1
Q,U,C,27145,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,34510,1
Q,U,C,27145,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,40133,1
Q,U,C,27147,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,19771,1
Q,U,C,27147,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,9764,1
Q,U,C,27147,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,10007,1
Q,U,C,27149,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,4509,1
Q,U,C,27149,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,2199,1
Q,U,C,27149,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2311,1
Q,U,C,27151,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,3952,1
Q,U,C,27151,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,2028,1
Q,U,C,27151,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,1924,1
Q,U,C,27153,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,6684,1
Q,U,C,27153,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,2831,1
Q,U,C,27153,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,3853,1
Q,U,C,27155,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,1105,1
Q,U,C,27155,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,468,1
Q,U,C,27155,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,637,1
Q,U,C,27157,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,6504,1
Q,U,C,27157,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,3344,1
Q,U,C,27157,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,3160,1
Q,U,C,27159,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,4607,1
Q,U,C,27159,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1919,1
Q,U,C,27159,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2688,1
Q,U,C,27161,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,7304,1
Q,U,C,27161,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,3331,1
Q,U,C,27161,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,3973,1
Q,U,C,27163,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,70067,1
Q,U,C,27163,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,32343,1
Q,U,C,27163,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,37724,1
Q,U,C,27165,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,3901,1
Q,U,C,27165,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1848,1
Q,U,C,27165,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2053,1
Q,U,C,27167,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,2209,1
Q,U,C,27167,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,928,1
Q,U,C,27167,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,1280,1
Q,U,C,27169,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,23063,1
Q,U,C,27169,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,11805,1
Q,U,C,27169,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,11259,1
Q,U,C,27171,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,33842,1
Q,U,C,27171,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,15674,1
Q,U,C,27171,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,18168,1
Q,U,C,27173,A,00,A00,0,A00,A0,A0,E0,0,0,2010,1,4101,1
Q,U,C,27173,A,00,A00,1,A00,A0,A0,E0,0,0,2010,1,1837,1
Q,U,C,27173,A,00,A00,2,A00,A0,A0,E0,0,0,2010,1,2264,1
Q,U,C,27001,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,3592,1
Q,U,C,27001,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1482,1
Q,U,C,27001,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2110,1
Q,U,C,27003,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,107742,1
Q,U,C,27003,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,54295,1
Q,U,C,27003,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,53447,1
Q,U,C,27005,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,12533,1
Q,U,C,27005,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5547,1
Q,U,C,27005,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,6986,1
Q,U,C,27007,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,17005,1
Q,U,C,27007,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7400,1
Q,U,C,27007,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,9605,1
Q,U,C,27009,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,16494,1
Q,U,C,27009,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,8655,1
Q,U,C,27009,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7840,1
Q,U,C,27011,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1873,1
Q,U,C,27011,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,667,1
Q,U,C,27011,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1206,1
Q,U,C,27013,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,33757,1
Q,U,C,27013,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,15983,1
Q,U,C,27013,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,17774,1
Q,U,C,27015,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,13539,1
Q,U,C,27015,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,6411,1
Q,U,C,27015,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7128,1
Q,U,C,27017,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,12306,1
Q,U,C,27017,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5556,1
Q,U,C,27017,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,6750,1
Q,U,C,27019,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,31331,1
Q,U,C,27019,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,15459,1
Q,U,C,27019,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,15872,1
Q,U,C,27021,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,7869,1
Q,U,C,27021,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3376,1
Q,U,C,27021,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4493,1
Q,U,C,27023,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5745,1
Q,U,C,27023,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2711,1
Q,U,C,27023,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3035,1
Q,U,C,27025,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,13195,1
Q,U,C,27025,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5484,1
Q,U,C,27025,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7711,1
Q,U,C,27027,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,17311,1
Q,U,C,27027,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7611,1
Q,U,C,27027,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,9700,1
Q,U,C,27029,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,2552,1
Q,U,C,27029,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1049,1
Q,U,C,27029,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1503,1
Q,U,C,27031,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,2230,1
Q,U,C,27031,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,982,1
Q,U,C,27031,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1248,1
Q,U,C,27033,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5319,1
Q,U,C,27033,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2659,1
Q,U,C,27033,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2660,1
Q,U,C,27035,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,25509,1
Q,U,C,27035,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,11193,1
Q,U,C,27035,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,14316,1
Q,U,C,27037,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,169901,1
Q,U,C,27037,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,85063,1
Q,U,C,27037,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,84838,1
Q,U,C,27039,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5166,1
Q,U,C,27039,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3129,1
Q,U,C,27039,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2037,1
Q,U,C,27041,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,16057,1
Q,U,C,27041,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7559,1
Q,U,C,27041,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,8497,1
Q,U,C,27043,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4875,1
Q,U,C,27043,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2353,1
Q,U,C,27043,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2522,1
Q,U,C,27045,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5964,1
Q,U,C,27045,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2773,1
Q,U,C,27045,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3191,1
Q,U,C,27047,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,12261,1
Q,U,C,27047,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5761,1
Q,U,C,27047,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,6500,1
Q,U,C,27049,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,19061,1
Q,U,C,27049,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,9296,1
Q,U,C,27049,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,9765,1
Q,U,C,27051,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1766,1
Q,U,C,27051,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,767,1
Q,U,C,27051,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1000,1
Q,U,C,27053,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,799767,1
Q,U,C,27053,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,391370,1
Q,U,C,27053,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,408397,1
Q,U,C,27055,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4804,1
Q,U,C,27055,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2209,1
Q,U,C,27055,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2595,1
Q,U,C,27057,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5308,1
Q,U,C,27057,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2434,1
Q,U,C,27057,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2874,1
Q,U,C,27059,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,9590,1
Q,U,C,27059,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3942,1
Q,U,C,27059,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,5648,1
Q,U,C,27061,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,14906,1
Q,U,C,27061,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7024,1
Q,U,C,27061,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7882,1
Q,U,C,27063,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5541,1
Q,U,C,27063,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2512,1
Q,U,C,27063,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3029,1
Q,U,C,27065,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,3418,1
Q,U,C,27065,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1325,1
Q,U,C,27065,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2092,1
Q,U,C,27067,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,21082,1
Q,U,C,27067,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,9654,1
Q,U,C,27067,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,11427,1
Q,U,C,27069,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1417,1
Q,U,C,27069,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,603,1
Q,U,C,27069,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,814,1
Q,U,C,27071,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4961,1
Q,U,C,27071,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2409,1
Q,U,C,27071,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2552,1
Q,U,C,27073,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,2453,1
Q,U,C,27073,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1156,1
Q,U,C,27073,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1297,1
Q,U,C,27075,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4032,1
Q,U,C,27075,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2229,1
Q,U,C,27075,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1803,1
Q,U,C,27077,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1370,1
Q,U,C,27077,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,603,1
Q,U,C,27077,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,767,1
Q,U,C,27079,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,7251,1
Q,U,C,27079,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3639,1
Q,U,C,27079,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3611,1
Q,U,C,27081,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1751,1
Q,U,C,27081,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,751,1
Q,U,C,27081,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1000,1
Q,U,C,27083,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,14119,1
Q,U,C,27083,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,6540,1
Q,U,C,27083,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7578,1
Q,U,C,27085,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,14902,1
Q,U,C,27085,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7476,1
Q,U,C,27085,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,7426,1
Q,U,C,27087,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,2086,1
Q,U,C,27087,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,931,1
Q,U,C,27087,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1155,1
Q,U,C,27089,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1968,1
Q,U,C,27089,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,917,1
Q,U,C,27089,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1050,1
Q,U,C,27091,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,8499,1
Q,U,C,27091,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,4012,1
Q,U,C,27091,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4487,1
Q,U,C,27093,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,6104,1
Q,U,C,27093,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2963,1
Q,U,C,27093,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3141,1
Q,U,C,27095,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,8663,1
Q,U,C,27095,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3355,1
Q,U,C,27095,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,5307,1
Q,U,C,27097,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,10124,1
Q,U,C,27097,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,4522,1
Q,U,C,27097,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,5602,1
Q,U,C,27099,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,15961,1
Q,U,C,27099,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,7713,1
Q,U,C,27099,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,8248,1
Q,U,C,27101,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,2736,1
Q,U,C,27101,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1170,1
Q,U,C,27101,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1566,1
Q,U,C,27103,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,13038,1
Q,U,C,27103,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,6136,1
Q,U,C,27103,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,6902,1
Q,U,C,27105,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,10276,1
Q,U,C,27105,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5330,1
Q,U,C,27105,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4946,1
Q,U,C,27107,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1630,1
Q,U,C,27107,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,711,1
Q,U,C,27107,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,919,1
Q,U,C,27109,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,83926,1
Q,U,C,27109,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,37100,1
Q,U,C,27109,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,46826,1
Q,U,C,27111,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,19983,1
Q,U,C,27111,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,9147,1
Q,U,C,27111,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,10836,1
Q,U,C,27113,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,7909,1
Q,U,C,27113,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3689,1
Q,U,C,27113,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4220,1
Q,U,C,27115,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,7417,1
Q,U,C,27115,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3087,1
Q,U,C,27115,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4331,1
Q,U,C,27117,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4242,1
Q,U,C,27117,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1912,1
Q,U,C,27117,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2329,1
Q,U,C,27119,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,12277,1
Q,U,C,27119,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,5664,1
Q,U,C,27119,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,6613,1
Q,U,C,27121,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,3698,1
Q,U,C,27121,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1704,1
Q,U,C,27121,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1994,1
Q,U,C,27123,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,314531,1
Q,U,C,27123,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,151086,1
Q,U,C,27123,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,163445,1
Q,U,C,27125,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,1009,1
Q,U,C,27125,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,462,1
Q,U,C,27125,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,548,1
Q,U,C,27127,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,6443,1
Q,U,C,27127,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,3001,1
Q,U,C,27127,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,3442,1
Q,U,C,27129,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,5502,1
Q,U,C,27129,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,2764,1
Q,U,C,27129,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2739,1
Q,U,C,27131,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,21499,1
Q,U,C,27131,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,10384,1
Q,U,C,27131,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,11115,1
Q,U,C,27133,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,3066,1
Q,U,C,27133,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1288,1
Q,U,C,27133,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,1778,1
Q,U,C,27135,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,8504,1
Q,U,C,27135,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,4490,1
Q,U,C,27135,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,4014,1
Q,U,C,27137,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,88997,1
Q,U,C,27137,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,41025,1
Q,U,C,27137,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,47971,1
Q,U,C,27139,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,37533,1
Q,U,C,27139,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,19634,1
Q,U,C,27139,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,17898,1
Q,U,C,27141,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,22767,1
Q,U,C,27141,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,10352,1
Q,U,C,27141,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,12414,1
Q,U,C,27143,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,4041,1
Q,U,C,27143,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,1888,1
Q,U,C,27143,A,00,A00,2,A00,A0,A0,E0,0,0,2010,2,2153,1
Q,U,C,27145,A,00,A00,0,A00,A0,A0,E0,0,0,2010,2,74373,1
Q,U,C,27145,A,00,A00,1,A00,A0,A0,E0,0,0,2010,2,34528,1
